# cam_id width height fx fy cx cy k1 k2 p1 p2 cam_name qvecw qvecx qvecy qvecz tvecx tvecy tvecz
33 1280 720 1030.9030071223167 1026.1443582004536 654.796193396756 341.80246539551877 -0.4186478314511437 0.16790445372123766 0.002240798712677742 -6.941104456268495e-05 brics-sbc-019_cam1 -0.4834054267163593 0.0866332392387734 0.8547603709699044 0.16792433861582848 -0.14491433440033571 -0.6873087841670227 3.4502580791234476
34 1280 720 1032.6534667883118 1029.8981345396555 632.9478607731071 352.9941278616513 -0.4028037401300096 0.15022070228209647 0.004602913031835672 1.7560994628158912e-05 brics-sbc-020_cam0 -0.1976469287173252 0.09447683498376412 0.9531909454091291 0.20841506857737024 -0.26070084831108603 -0.41491189686487895 2.726841962504457
35 1280 720 1009.0884332646978 1006.903302693975 624.335311868437 354.09328713394956 -0.40116952799134015 0.15083372638862264 0.0020157416342790873 -0.0005087542096233106 brics-sbc-020_cam1 0.11298439777931255 0.054599275046494665 0.967548331698544 0.2193254906530646 -0.39464135106024356 -0.337470477534069 3.2166275023983437
36 1280 720 1030.0808655654346 1028.488074748984 682.7492249425331 338.6240447248035 -0.43384692627146854 0.1819797687854842 0.0002898542402404711 -0.0019451496541431485 brics-sbc-021_cam0 -0.23813585049843128 -0.0388256376062328 0.7565715354079132 0.6077691982836668 -0.3016054009741593 -0.2986767001365119 3.4083739911138
37 1280 720 1031.2861082766503 1029.4542192671317 672.7392721992125 331.3610988306872 -0.439480020404367 0.19384720136990047 0.0024799559539888942 -0.0025867927197817313 brics-sbc-021_cam1 0.15187060547399717 0.12375498672634701 0.7905807159447036 0.5801742445418301 -0.15523729907995906 -0.217709278753273 3.852597364475278
38 1280 720 1020.8552244764455 1019.0834165904898 617.4066114933955 363.01159401163267 -0.3994283071631856 0.14677126524132011 0.0016275296824158553 0.0012573771631924258 brics-sbc-022_cam0 0.7760132110706888 0.28337003985087483 0.4221398725854656 0.37323296308364745 0.1880820934825861 -0.3237796035961735 3.8394217880786305
39 1280 720 1022.7783326778456 1022.3090052395548 659.9151541736641 343.5406488006127 -0.44129107784065247 0.2230868779016093 0.002773672484464553 0.001090499263524799 brics-sbc-022_cam1 0.48980377848228196 0.26224969298820683 0.6277540199232275 0.5451992732774862 0.12160630367886573 0.08946089244551025 3.2967776670420217
40 1280 720 1028.219972746827 1027.8756087338684 674.8725918791126 387.30570492360556 -0.4211262714031992 0.1704324929090682 0.000443787066535386 0.00014621954522156755 brics-sbc-023_cam0 0.5697035587953534 0.07569147826939036 -0.6791934231976567 -0.45651390898673877 -0.017135839769870858 -0.5173733307946162 4.0506406163683675
41 1280 720 1032.8425394049755 1031.2090198941748 678.6870116704509 341.2492674797918 -0.4483473644030732 0.23791321413096314 0.00045057928733625613 0.0016141285700230937 brics-sbc-024_cam0 0.9525217791534372 0.26783196303488305 -0.13305931296873474 0.05712721809733172 0.47376051034621636 -0.3598201709420071 4.0696424765165675
42 1280 720 1018.8478891965689 1017.1578540889075 661.8237450993679 333.4771616642484 -0.43241887718603583 0.18709710867621765 0.0014647234368959097 0.0030955461083421922 brics-sbc-024_cam1 0.9199630653596722 0.3516509359564023 0.052117289094928035 0.16520703917332827 -0.19877441470999943 -0.29611132732780326 3.430001792281879
